ekonomi	NN
Indonesia	NNP
pada	IN
2008	CD
diperkirakan	VB
hanya	RB
akan	MD
mencapai	VB
enam	CD
persen	CD
,	Z
dan	CC
tidak	NEG
akan	MD
sesuai	JJ
yang	SC
telah	MD
ditargetkan	VB
sebelum	SC
-nya	PRP
oleh	IN
pemerintah	NN
yakni	SC
6,8	CD
persen	CD
.	Z

Sedangkan	CC
pada	IN
kontrak	NN
karya	NN
2008	CD
hingga	IN
2025	CD
yang	SC
telah	MD
ditandatangani	VB
INCO	NNP
,	Z
pembayaran	NN
royalti	NN
'	Z
flat	FW
'	Z
dengan	IN
asumsi	NN
harga	NN
7	CD
-	Z
8	CD
dolar	NN
AS	NNP
per	IN
pound	NN
,	Z
namun	CC
saat	NN
ini	PR
harga	NN
telah	MD
mencapai	VB
11	CD
dolar	NN
per	IN
pound	NN
,	Z
sehingga	SC
minta	VB
'	Z
review	FW
'	Z
besaran	NN
royalti	NN
ini	PR
.	Z

Menurut	IN
Arif	NNP
,	Z
pada	IN
kontrak	NN
pertama	OD
perseroan	NN
membayar	VB
royalti	NN
ke	IN
pemerintah	NN
secara	IN
'	Z
floating	FW
'	Z
,	Z
yakni	SC
berdasarkan	VB
harga	NN
nikel	NN
di	IN
pasar	NN
dunia	NN
.	Z

Kita	PRP
sedang	MD
membahas	VB
dengan	IN
ESDM	NNP
dan	CC
kita	PRP
belum	NEG
sampai	SC
pada	IN
berapa	WH
kita	PRP
harus	MD
bayar	VB
,	Z
kata	VB
Arif	NNP
S	NNP
Siregar	NNP
,	Z
dalam	IN
konferensi pers	NN
di	IN
Jakarta	NNP
,	Z
Senin	NNP
.	Z

PT	NNP
Internasional	NNP
Nickel	NNP
Indonesia	NNP
INCO	NNP
dan	CC
Departemen	NNP
Energi	NNP
dan	NNP
Sumber	NNP
Daya	NNP
Mineral	NNP
ESDM	NNP
sedang	MD
membahas	VB
rencana	NN
'	Z
review	FW
'	Z
besaran	NN
royalti	NN
kepada	IN
negara	NN
.	Z

Penandatanganan	NN
MoU	FW
tersebut	PR
akan	MD
dilakukan	VB
UNICEF	NNP
dengan	IN
Bappenas	NNP
pada	IN
hari	NN
ini	PR
.	Z

Peningkatan	NN
dana	NN
oleh	IN
UNICEF	NNP
ini	PR
sejalan	NN
dengan	IN
perluasan	NN
program	NN
yang	SC
mulai	VB
tahun	NN
2008	CD
akan	MD
menjangkau	VB
104	CD
kabupaten	NN
di	IN
17	CD
provinsi	NN
,	Z
demikian	PR
ungkap	VB
UNICEF	NNP
.	Z

Dengan	IN
penambahan	NN
BTS	FW
ini	PR
kami	PRP
berharap	VB
pelanggan	NN
XL	NNP
bertambah	VB
menjadi	VB
13	CD
-	Z
14	CD
juta	CD
pelanggan	NN
pada	IN
akhir	NN
2007	CD
dari	IN
sebelum	SC
-nya	PRP
9,5	CD
juta	CD
pelanggan	NN
pada	IN
2006	CD
,	Z
kata	VB
-nya	PRP
.	Z

Menteri	NNP
Keuangan	NNP
Sri	NNP
Mulyani	NNP
menyatakan	VB
keyakinan	NN
-nya	PRP
bahwa	SC
kondisi	NN
makro	JJ
ekonomi	NN
selama	IN
kwartal	X
I	OD
2007	CD
sangat	RB
kondusif	JJ
sehingga	SC
berbagai	CD
indikator	NN
yang	SC
telah	MD
ditetapkan	VB
untuk	SC
kwartal	X
I	OD
2007	CD
,	Z
akan	MD
tercapai	VB
.	Z

Untuk	SC
growth	FW
,	Z
kami	PRP
rasa	NN
-nya	PRP
cukup	RB
optimis	NN
akan	MD
mencapai	VB
growth	FW
sesuai	JJ
dengan	IN
range	FW
pemerintah	NN
antara	IN
5,7	CD
hingga	IN
5,9	CD
persen	CD
,	Z
kata	VB
Sri	NNP
Mulyani	NNP
usai	SC
pertemuan	NN
di	IN
Gedung	NNP
Bank	NNP
Indonesia	NNP
BI	NNP
Jakarta	NNP
,	Z
Kamis	NNP
.	Z

Menurut	IN
dia	PRP
,	Z
dari	IN
berbagai	CD
pemantauan	NN
indikator	NN
dini	JJ
yang	SC
dibahas	VB
bersama	VB
pihak	NN
BI	NNP
,	Z
menunjukkan	VB
kondisi	NN
makro	JJ
ekonomi	NN
yang	SC
sangat	RB
kondusif	JJ
yang	SC
ditunjukkan	VB
antara	IN
lain	JJ
dengan	IN
inflasi	NN
yang	SC
terkendali	VB
.	Z

Kita	PRP
masih	MD
akan	MD
mewaspadai	VB
harga	NN
beras	NN
,	Z
tapi	CC
tampaknya	RB
bulan	NN
April	NNP
-	Z
Mei	NNP
ini	PR
mungkin	MD
kita	PRP
bisa	MD
berharap	VB
angka	NN
-nya	PRP
lebih	RB
baik	JJ
dari	IN
sebelum	SC
-nya	PRP
,	Z
kata	VB
-nya	PRP
.	Z

Indikator	NN
di	IN
sektor	NN
riil	JJ
yang	SC
dipantau	VB
melalui	IN
pembayaran	NN
Pajak	NNP
Pertambahan	NN
Nilai	NNP
PPN	NN
,	Z
Pajak	NNP
Penghasilan	NNP
PPh	NN
,	Z
dan	CC
arus	NN
perdagangan	NN
,	Z
lanjut	VB
Menkeu	NNP
,	Z
menunjukkan	VB
trend	FW
membaik	VB
terutama	JJ
pada	IN
bulan	NN
ketiga	OD
Maret	NNP
.	Z

Sesuai	JJ
dengan	IN
prediksi	NN
IMF	NNP
,	Z
pertumbuhan ekonomi	NN
dunia	NN
akan	MD
mengalami	VB
pelambatan	NN
dari	IN
5,2	CD
persen	CD
di	IN
2007	CD
menjadi	VB
4,8	CD
persen	CD
di	IN
2008	CD
.	Z

Pengeluaran	NN
pemerintah	NN
untuk	SC
belanja	NN
barang	NN
dan	CC
modal	NN
pada	IN
kwartal	X
I	OD
,	Z
menurut	IN
Menkeu	NNP
,	Z
lebih	RB
tinggi	JJ
dari	IN
periode	NN
yang	SC
sama	JJ
pada	IN
2	CD
tahun	NN
terakhir	JJ
,	Z
dengan	IN
catatan	NN
tidak	NEG
memasukkan	VB
program	NN
luncuran	NN
carry	FW
over	FW
.	Z

Tingkat	NN
pertumbuhan	NN
6,5	CD
persen	CD
hanya	RB
dapat	MD
tercapai	VB
jika	SC
kinerja	NN
perekonomian	NN
di	IN
tahun	NN
2007	CD
dapat	MD
dipertahankan	VB
,	Z
kata	VB
peneliti	NN
Pusat	NNP
Penelitian	NNP
Ekonomi	NNP
P3E	NNP
Lembaga	NNP
Ilmu	NNP
Pengetahuan	NNP
Indonesia	NNP
LIPI	NNP
,	Z
Latif	NNP
Adam	NNP
,	Z
di	IN
Jakarta	NNP
,	Z
Senin	NNP
.	Z

Jadi	VB
secara	IN
umum	JJ
nampak	RB
-nya	PRP
sudah	MD
ada	VB
perbaikan	NN
dari	IN
komposisi	NN
agregat	NN
,	Z
seperti	IN
konsumsi	NN
masyarakat	NN
yang	SC
meningkat	VB
sampai	SC
10	CD
persen	CD
,	Z
investasi	NN
di	IN
atas	NN
10	CD
persen	CD
,	Z
pengeluaran	NN
pemerintah	NN
yang	SC
lebih	RB
tinggi	JJ
dibanding	VB
kwartal	X
I	OD
tahun	NN
lalu	CC
,	Z
ekspor	NN
mencapai	VB
di	IN
atas	NN
19	CD
persen	CD
.	Z

Bank	NNP
Danamon	NNP
Tbk.	NNP
berhasil	VB
membukukan	VB
laba bersih	NN
pada	IN
triwulan	NN
I	OD
/	Z
2007	CD
sebesar	JJ
Rp	SYM
482	CD
miliar	CD
,	Z
naik	VB
92	CD
persen	CD
dari	IN
perolehan	NN
pada	IN
periode	NN
yang	SC
sama	JJ
tahun	NN
lalu	CC
,	Z
Rp	SYM
251	CD
miliar	CD
.	Z

Dengan	IN
demikian	PR
,	Z
tambah	VB
-nya	PRP
,	Z
pihak	NN
-nya	PRP
mencatat	VB
kenaikan	NN
pendapatan	NN
operasional	JJ
41	CD
persen	CD
dari	IN
Rp	SYM
1,539	CD
triliun	CD
pada	IN
triwulan	NN
I	OD
/	Z
2006	CD
menjadi	VB
Rp	SYM
2,163	CD
triliun	CD
pada	IN
periode	NN
yang	SC
sama	JJ
tahun	NN
ini	PR
.	Z

PT	NNP
Tambang	NNP
Batu bara	NNP
Bukit	NNP
Asam	NNP
Tbk	NNP
PTBA	NNP
bersama	VB
Dana	NNP
Pensiun	NNP
Bukit	NNP
Asam	NNP
DPBA	NNP
mendirikan	VB
sebuah	NND
anak perusahaan	NN
,	Z
PT	NNP
Bukit	NNP
Asam	NNP
Prima	NNP
BAP	NNP
di	IN
Jakarta	NNP
,	Z
yang	SC
bergerak	VB
di	IN
bidang	NN
usaha	NN
pembelian	NN
batu bara	NN
,	Z
pengangkutan	NN
,	Z
penanganan	NN
dan	CC
pemasaran	NN
batu bara	NN
.	Z

Pemberian	NN
pinjaman lunak	NN
tersebut	PR
berjangka	VB
waktu	NN
30	CD
tahun	NN
dengan	SC
masa	NN
tenggat	NN
10	CD
tahun	NN
.	Z

Rupiah	NN
,	Z
menurut	IN
dia	PRP
,	Z
apabila	SC
BI	NNP
tidak	NEG
masuk	VB
ke	IN
pasar	NN
mungkin	MD
sudah	MD
menembus	VB
level	NN
Rp	SYM
9.4	CD
per	IN
dolar	NN
AS	NNP
,	Z
karena	SC
pelaku	NN
membeli	VB
dolar	NN
AS	NNP
untuk	SC
memenuhi	VB
kebutuhan	NN
-nya	PRP
menjelang	IN
liburan	NN
panjang	JJ
akhir	NN
tahun	NN
ini	PR
.	Z

Namun	CC
dengan	IN
masuk	VB
-nya	PRP
Bank	NNP
Indonesia	NNP
BI	NNP
ke	IN
pasar	NN
,	Z
posisi	NN
rupiah	NN
masih	MD
berada	VB
di bawah	VB
level	NN
Rp	SYM
9.4	CD
per	IN
dolar	NN
AS	NNP
,	Z
kata	VB
-nya	PRP
.	Z

Bantuan	NN
pembangunan	NN
tersebut	PR
,	Z
menurut	IN
Primo	NNP
lebih	RB
difokuskan	VB
pada	IN
pembangunan ekonomi	NN
dan	CC
upaya	NN
pengentasan	NN
kemiskinan	NN
.	Z

Kurs	NN
rupiah	NN
terhadap	IN
dolar	NN
AS	NNP
di	IN
Pasar	NN
Spot	NNP
Antar	IN
Bank	NNP
Jakarta	NNP
,	Z
Senin	NNP
sore	NN
merosot	VB
sebesar	JJ
40	CD
poin	NN
menjadi	VB
Rp	SYM
9.375	CD
/	Z
9.380	CD
per	IN
dolar	NN
AS	NNP
dibanding	VB
penutupan	NN
akhir pekan	NN
lalu	CC
Rp	SYM
9.335	CD
/	Z
9.375	CD
per	IN
dolar	NN
AS	NNP
.	Z

Untuk	SC
periode	NN
2006	CD
hingga	IN
2009	CD
,	Z
lanjut	VB
-nya	PRP
,	Z
Korea	NNP
telah	MD
menempatkan	VB
Indonesia	NNP
sebagai	IN
negara	NN
prioritas	NN
utama	JJ
penerima	NN
bantuan	NN
pembangunan	NN
dengan	SC
mengalokasikan	VB
dana	NN
sebesar	JJ
430	CD
juta	CD
dolar	NN
AS	NNP
.	Z
Termasuk	VB
hibah	NN
senilai	NN
30	CD
juta	CD
dolar	NN
AS	NNP
untuk	SC
periode	NN
2006	CD
hingga	IN
2009	CD
dalam	IN
bentuk	NN
kerja sama	NN
pembangunan	NN
,	Z
ujar	VB
dia	PRP
.	Z

Dalam	IN
kurun waktu	NN
2007	CD
hingga	IN
2008	CD
,	Z
pertumbuhan	NN
perekonomian	NN
Cina	NNP
akan	MD
melambat	VB
11,5	CD
persen	CD
menjadi	VB
10	CD
persen	CD
,	Z
sedangkan	CC
India	NNP
menurun	VB
dari	IN
8,9	CD
persen	CD
menjadi	VB
8,4	CD
persen	CD
.	Z

Menurut	IN
dia	PRP
,	Z
bantuan	NN
keuangan	NN
dari	IN
pemerintah	NN
Republik	NNP
Korea	NNP
ini	PR
merupakan	VB
tindak lanjut	NN
dari	IN
kesepakatan	NN
kedua	CD
negara	NN
yang	SC
tertuang	VB
dalam	IN
Deklarasi	NN
Bersama	VB
mengenai	IN
kemitraan	NN
Strategis	NNP
yang	SC
ditandatangani	VB
oleh	IN
Presiden	NNP
RI	NNP
Susilo	NNP
Bambang	NNP
Yudhoyono	NNP
dan	CC
Presiden	NNP
Republik	NNP
Korea	NNP
Roh	NNP
Moo	NNP
-	Z
hyun	NNP
tanggal	NN
4	CD
Desember	NNP
2006	CD
.	Z

Permasalahan	NN
-nya	PRP
,	Z
dia	PRP
mengatakan	VB
,	Z
prediksi	NN
IMF	NNP
juga	RB
menunjukkan	VB
bahwa	SC
pertumbuhan	NN
perekonomian	NN
Cina	NNP
dan	CC
India	NNP
akan	MD
mengalami	VB
pelambatan	NN
.	Z

Hari	NN
ini	PR
telah	MD
ditandatangani	VB
dua	CD
naskah	NN
pengaturan	NN
tentang	IN
pinjaman lunak	NN
melalui	IN
skema	NN
Economic	FW
Development	FW
Cooperation	FW
Fund	FW
EDCF	FW
untuk	SC
National	NNP
ICT	FW
Human	NNP
Resources	NNP
Development	FW
Project	NNP
senilai	NN
21	CD
juta	CD
dolar	NN
AS	NNP
dan	CC
Batam	NNP
e	NNP
-	Z
Government	NNP
Project	NNP
senilai	NN
16	CD
juta	CD
dolar	NN
AS	NNP
,	Z
kata	VB
Primo	NNP
Alui	NNP
Joelianto	NNP
di	IN
Deplu	NNP
,	Z
Selasa	NNP
.	Z

Harapan	NN
dunia	NN
diperkirakan	VB
akan	MD
beralih	VB
ke	IN
Cina	NNP
,	Z
India	NNP
,	Z
dan	CC
Rusia	NNP
,	Z
sebagai	IN
motor	NN
penggerak	NN
perekonomian	NN
global	JJ
,	Z
kata	VB
-nya	PRP
.	Z

Kesepakatan	NN
pemberian	NN
pinjaman lunak	NN
tersebut	PR
hari	NN
ini	PR
15	CD
/	Z
5	CD
ditandatangani	VB
di	IN
Ruang	NNP
Nusantara	NNP
Departemen	NNP
Luar	NNP
Negeri	NNP
antara	IN
Duta	NNP
Besar	NNP
Republik	NNP
Korea	NNP
untuk	IN
Indonesia	NNP
Lee	NNP
Sun	NNP
-	NNP
jin	NNP
dan	CC
Direktur	NNP
Jenderal	NNP
Asia	NNP
Pasifik	NNP
dan	CC
Afrika	NNP
Deplu	NNP
Primo	NNP
Alui	NNP
Joelianto	NNP
.	Z

Terganggu	VB
-nya	PRP
perekonomian	NN
ketiga	CD
negara	NN
tujuan	NN
ekspor	NN
Indonesia	NNP
tersebut	PR
tentu	RB
akan	MD
mengganggu	VB
perekonomian	NN
Indonesia	NNP
sendiri	PRP
.	Z

Korea	NNP
Selatan	NNP
memberi	VB
pinjaman lunak	NN
kepada	IN
Indonesia	NNP
melalui	IN
Economic	NNP
Development	FW
Project	NNP
senilai	NN
37	CD
juta	CD
dollar	FW
AS	NNP
.	Z

Dan	CC
ada	VB
indikasi	NN
bahwa	SC
ekspor	NN
produk	NN
Indonesia	NNP
ke	IN
negara	NN
seperti	IN
Singapura	NNP
,	Z
Hong	NNP
Kong	NNP
,	Z
dan	CC
Cina	NNP
direekspor	VB
ke	IN
Amerika	NNP
Serikat	NNP
,	Z
Uni	NNP
Eropa	NNP
,	Z
dan	CC
Jepang	NNP
.	Z

Dengan	IN
adanya	NN
izin	NN
tersebut	PR
,	Z
ketiga	CD
anak perusahaan	NN
perseroan	NN
dapat	MD
memulai	VB
penggelaran	NN
jaringan	NN
,	Z
mengajukan	VB
permohonan	NN
numbering	FW
kepada	IN
pemerintah	NN
c.q	X
Ditjen	NNP
Postel	NNP
dan	CC
uji	NN
laik	JJ
operasi	NN
ULO	NNP
,	Z
tambah	VB
-nya	PRP
.	Z

Menurut	IN
dia	PRP
,	Z
proporsi	NN
ekspor	NN
langsung	RB
Indonesia	NNP
ke	IN
tiga	CD
negara	NN
tersebut	PR
mencapai	VB
lebih	RB
dari	IN
45	CD
persen	CD
.	Z

Presiden	NNP
Direktur	NNP
Mobile	NNP
-	NNP
6	NNP
,	Z
Hidajat	NNP
Tjandradjaja	NNP
dalam	IN
laporan	NN
-nya	PRP
kepada	IN
Bursa	NNP
Efek	NNP
Jakarta	NNP
BEJ	NNP
,	Z
Selasa	NNP
,	Z
mengatakan	VB
,	Z
ketiga	CD
anak perusahaan	NN
yang	SC
memperoleh	VB
izin	NN
prinsip	NN
tersebut	PR
adalah	VB
PT	NNP
Telekomindo	NNP
Selular	NNP
Raya	NNP
Telesera	NNP
,	Z
PT	NNP
Metro	NNP
Selular	NNP
Nusantara	NNP
Metrosel	NNP
dan	CC
PT	NNP
Komunikasi	NNP
Selular	NNP
Indonesia	NNP
Komselindo	NNP
.	Z

Pertumbuhan	NN
perekonomian	NN
yang	SC
terganggu	VB
,	Z
menurut	IN
dia	PRP
,	Z
akan	MD
terjadi	VB
di	IN
Amerika	NNP
Serikat	NNP
yang	SC
mengalami	VB
stagnasi	NN
di	IN
angka	NN
1,9	CD
persen	CD
,	Z
Uni	NNP
Eropa	NNP
mengalami	VB
penurunan	NN
dari	IN
2,5	CD
persen	CD
menjadi	VB
2,1	CD
persen	CD
,	Z
dan	CC
Jepang	NNP
dari	IN
2	CD
persen	CD
menjadi	VB
1,7	CD
persen	CD
.	Z

Mengenai	IN
defisit	NN
pada	IN
kuartal	NN
I	OD
2007	CD
,	Z
Sri	NNP
Mulyani	NNP
menyatakan	VB
,	Z
pada	IN
kwartal	X
pertama	OD
pemerintah	NN
telah	MD
menerbitkan	VB
surat	NN
utang	NN
termasuk	VB
obligasi	NN
valas	NNP
,	Z
obligasi	NN
ritel	NN
,	Z
dan	CC
surat	NN
utang	NN
reguler	JJ
,	Z
sehingga	SC
pembiayaan	NN
pemerintah	NN
dalam	IN
posisi	NN
surplus	NN
.	Z

Sebelum	SC
-nya	PRP
Kepala	NNP
Badan	NNP
Kebijakan	NN
Fiskal	NNP
BKF	NNP
Departemen	NNP
Keuangan	NNP
,	Z
Anggito	NNP
Abimanyu	NNP
juga	RB
memaparkan	VB
proyeksi	NN
pertumbuhan ekonomi	NN
kuartal	NN
I	OD
2007	CD
akan	MD
mencapai	VB
kisaran	NN
5,7	CD
hingga	IN
5,9	CD
persen	CD
.	Z

Menurut	IN
dia	PRP
,	Z
peningkatan	NN
tersebut	PR
didorong	VB
oleh	IN
perbaikan	NN
kinerja	NN
konsumsi	NN
masyarakat	NN
3,6	CD
-	Z
4,1	CD
persen	CD
,	Z
konsumsi	NN
pemerintah	NN
4,5	CD
-	Z
5,0	CD
persen	CD
,	Z
investasi	NN
6,0	CD
-	Z
6,5	CD
persen	CD
,	Z
ekspor	NN
14,0	CD
-15	CD
persen	CD
,	Z
dan	CC
impor	NN
11,0	CD
-	Z
12,0	CD
persen	CD
.	Z

PT	NNP
Bank	NNP
Rakyat	NNP
Indonesia	NNP
Tbk	NNP
BRI	NNP
mencatat	VB
kenaikan	NN
laba bersih	NN
4,64	CD
persen	CD
pada	IN
kuartal	NN
pertama	OD
2007	CD
menjadi	VB
Rp	SYM
1,225	CD
triliun	CD
dibandingkan	VB
periode	NN
sama	JJ
sebelum	SC
-nya	PRP
.	Z

Pertumbuhan	NN
laba bersih	NN
tersebut	PR
didukung	VB
oleh	IN
kenaikan	NN
pendapatan	NN
bunga	NN
sebesar	JJ
13,43	CD
persen	CD
menjadi	VB
5,59	CD
triliun	CD
.	Z

Pendapatan	NN
bunga	NN
ini	PR
sebagian besar	NN
76,99	CD
%	SYM
diperoleh	VB
dari	IN
bunga pinjaman	NN
,	Z
kata	VB
Direktur	NNP
Utama	NNP
BRI	NNP
,	Z
Sofyan	NNP
Basir	NNP
di	IN
Jakarta	NNP
,	Z
Kamis	NNP
.	Z

Korea	NNP
memiliki	VB
kemampuan	NN
yang	SC
amat	RB
baik	JJ
dalam	IN
bidang	NN
ICT	FW
information	FW
,	Z
communication	FW
and	FW
technology	FW
oleh	IN
karena	SC
itu	PR
,	Z
Korea	NNP
ingin	RB
membantu	VB
negara-negara	NN
berkembang	VB
terutama	JJ
Indonesia	NNP
untuk	SC
juga	RB
bisa	MD
lebih	RB
maju	JJ
dalam	IN
bidang	NN
tersebut	PR
,	Z
kata	VB
-nya	PRP
.	Z

Sementara	SC
itu	PR
BRI	NNP
juga	RB
mencatat	VB
kenaikan	NN
portofolio	NN
kredit	NN
sebesar	JJ
Rp	SYM
14,65	CD
triliun	CD
19,17	CD
%	SYM
menjadi	VB
Rp	SYM
91,059	CD
triliun	CD
,	Z
Dengan	IN
demikian	PR
rasio	NN
kredit	NN
terhadap	IN
dana	NN
pihak ketiga	NN
LDR	FW
menjadi	VB
74,7	CD
persen	CD
.	Z

Sementara	SC
itu	PR
,	Z
Lee	NNP
Sun	NNP
-	Z
jin	NNP
mengatakan	VB
,	Z
keuntungan	NN
Korea	NNP
dalam	IN
memberikan	VB
bantuan	NN
kepada	IN
Indonesia	NNP
adalah	VB
pengembangan	NN
hubungan	NN
bilateral	JJ
serta	CC
kerja sama	NN
dalam	IN
bidang	NN
informasi	NN
,	Z
komunikasi	NN
dan	CC
teknologi	NN
yang	SC
lebih	RB
baik	JJ
di	IN
antara	NN
dua	CD
negara	NN
.	Z

Direktur	NNP
Retail	NNP
Banking	FW
PT	NNP
Bank	NNP
Mega	NNP
Kostaman	NNP
Thayib	NNP
di	IN
Jakarta	NNP
,	Z
Senin	NNP
mengatakan	VB
,	Z
kebutuhan	NN
dolar	NN
AS	NNP
yang	SC
besar	JJ
merupakan	VB
faktor	NN
utama	JJ
yang	SC
menekan	VB
rupiah	NN
terpuruk	VB
.	Z

Sedangkan	CC
dana	NN
pihak ketiga	NN
yang	SC
berhasil	VB
dihimpun	VB
sebesar	JJ
Rp	SYM
121,898	CD
triliun	CD
atau	CC
naik	VB
Rp	SYM
24,176	CD
triliun	CD
24,7	CD
%	SYM
.	Z

Euro	NN
dikutip	VB
pada	IN
13,593	CD
-	Z
3594	CD
dolar	NN
dan	CC
162,51	CD
-	Z
56	CD
yen	NN
terhadap	IN
Kamis	NNP
pukul	NN
17	CD
yang	SC
dikutip	VB
pada	IN
13,596	CD
-	Z
3606	CD
dolar	NN
dan	CC
162,55	CD
-	Z
65	CD
yen	NN
di	IN
New	NNP
York	NNP
serta	CC
13,638	CD
-	Z
3641	CD
dolar	NN
dan	CC
162,21	CD
-	Z
25	CD
yen	NN
di	IN
Tokyo	NNP
.	Z

Perusahaan	NN
konstruksi	NN
bangunan	NN
PT	NNP
Truba	NNP
Alam	NNP
Manunggal	NNP
Engineering	NNP
Tbk	NNP
TRUB	NNP
melalui	IN
anak perusahaan	NN
yang	SC
dimiliki	VB
sepenuh	JJ
-nya	PRP
oleh	IN
perseroan	NN
berkedudukan	VB
di	IN
Singapura	NNP
,	Z
Tame	NNP
Turnkey	NNP
Contracting	NNP
Pte	NNP
.	NNP
Ltd	NNP
.	NNP
telah	MD
memperoleh	VB
kontrak	NN
pembangunan	NN
beberapa	CD
unit	NND
pembangkit	NN
listrik	NN
.	Z

Sekretaris	NNP
Perusahaan	NNP
Truba	NNP
,	Z
Jenty	NNP
Tjandradjaja	NNP
,	Z
dalam	IN
laporan	NN
-nya	PRP
kepada	IN
Bursa	NNP
Efek	NNP
Jakarta	NNP
BEJ	NNP
di	IN
Jakarta	NNP
,	Z
Senin	NNP
,	Z
mengatakan	VB
pada	IN
30	CD
April	NNP
2007	CD
,	Z
Tame	NNP
Turnkey	NNP
Contracting	NNP
Pte	NNP
.	NNP
Ltd	NNP
.	NNP
telah	MD
menandatangani	VB
EPC	NNP
Engineering	NNP
,	NNP
Procurement	NNP
,	NNP
Contruction	NNP
Contract	NNP
untuk	SC
bertindak	VB
selaku	IN
kontraktor	NN
dengan	IN
empat	CD
buah	NND
perusahaan	NN
.	Z

Sebelum	SC
-nya	PRP
,	Z
juga	RB
telah	MD
ditandatangani	VB
power	FW
purchasing	FW
agreement	FW
antara	IN
PT	NNP
Central	NNP
Pertiwi	NNP
Bahari	NNP
selaku	IN
pihak	NN
pembeli	NN
dengan	IN
PT	NNP
Central	NNP
Daya	NNP
Energi	NNP
,	Z
di mana	SC
perseroan	NN
memiliki	VB
19	CD
persen	CD
kepemilikan	NN
melalui	IN
anak perusahaan	NN
,	Z
PT	NNP
Manunggal	NNP
Power	NN
,	Z
selaku	IN
pemilik	NN
2x30MW	CD
PLTU	NNP
berlokasi	VB
di	IN
Lampung	NNP
.	Z

saya	PRP
tidak	NEG
ingin	RB
mengatakan	VB
sebelum	SC
ada	VB
kesepakatan	NN
kata	VB
Setijoso	NNP
.	Z

Kepala	NNP
Badan	NNP
Koordinasi	NNP
Penanaman	NNP
Modal	NNP
BKPM	NNP
Muhammad	NNP
Lutfi	NNP
mengatakan	VB
,	Z
investor	NN
Inggris	NNP
yang	SC
menanamkan	VB
modal	NN
-nya	PRP
di	IN
Indonesia	NNP
masih	MD
tetap	RB
berada	VB
di	IN
posisi	NN
kedua	OD
setelah	SC
Jepang	NNP
dengan	IN
jumlah	NN
investasi	NN
hampir	RB
35	CD
miliar	CD
dolar	NN
AS	NNP
.	Z

Belum	NEG
ada	VB
'	Z
kesepakatan	NN
'	Z
yang	SC
konkret	JJ
bank	NN
mana	WH
yang	SC
akan	MD
dibeli	VB
,	Z

Bank	NNP
Dunia	NNP
juga	RB
mengungkapkan	VB
,	Z
pertumbuhan ekonomi	NN
sebenarnya	RB
bukan	NEG
satu-satunya	JJ
komponen	NN
dalam	IN
menghitung	VB
angka	NN
kemiskinan	NN
,	Z
tapi	CC
masih	MD
ada	VB
indikator-indikator	NN
makro	JJ
lain	JJ
-nya	PRP
yang	SC
menjadi	VB
prasyarat	NN
,	Z
seperti	IN
tingkat	NN
inflasi	NN
6,0	CD
persen	CD
,	Z
rata-rata	JJ
harga	NN
minyak	NN
dunia	NN
72,42	CD
dolar	NN
AS	NNP
per	IN
barel	NND
,	Z
serta	CC
pertumbuhan ekonomi	NN
AS	NNP
yang	SC
tidak	NEG
terlalu	RB
melambat	VB
.	Z

Sebelum	SC
-nya	PRP
,	Z
Bank	NNP
Dunia	NNP
mengungkapkan	VB
proyeksi	NN
-nya	PRP
bahwa	SC
pertumbuhan ekonomi	NN
6,4	CD
persen	CD
pada	IN
2008	CD
atau	CC
lebih	RB
cepat	JJ
dari	IN
6,3	CD
persen	CD
pada	IN
2007	CD
bakal	MD
dapat	MD
menurunkan	VB
angka	NN
kemiskinan	NN
.	Z

Untuk	SC
itu	PR
maka	SC
pihak	NN
-nya	PRP
akan	MD
melakukan	VB
akuisisi	NN
terhadap	IN
bank	NN
lama	JJ
.	Z

Jika	SC
sumber	NN
pertumbuhan	NN
bukan	NEG
merupakan	VB
sektor	NN
padat karya	NN
atau	CC
program	NN
kemiskinan	NN
tidak	NEG
langsung	RB
kepada	IN
penduduk	NN
miskin	JJ
,	Z
atau	CC
anggaran	NN
kemiskinan	NN
baru	MD
direalisasikan	VB
pada	IN
akhir	NN
tahun	NN
,	Z
maka	SC
kemiskinan	NN
masih	MD
akan	MD
bertambah	VB
,	Z
meski	SC
ada	VB
perbaikan	NN
pada	IN
semua	CD
komponen	NN
tersebut	PR
,	Z
ujar	VB
-nya	PRP
.	Z

Menurut	IN
dia	PRP
,	Z
pihak	NN
-nya	PRP
tidak	NEG
akan	MD
mengakuisisi	VB
BPR	NN
karena	SC
salah satu	CD
pemilik	NN
BCA	NNP
adalah	VB
pihak	NN
asing	JJ
.	Z

Ia	PRP
juga	RB
menyatakan	VB
,	Z
program	NN
konversi	NN
minyak tanah	NN
ke	IN
LPG	FW
akan	MD
efektif	JJ
pada	IN
tahun	NN
2009	CD
,	Z
dan	CC
mulai	VB
menggantikan	VB
minyak tanah	NN
pada	IN
2010	CD
.	Z

Menurut	IN
Presiden	NNP
Direktur	NNP
BCA	NNP
,	Z
Djohan	NNP
Emis	NNP
Setijoso	NNP
,	Z
BCA	NNP
tertarik	VB
untuk	SC
membuat	VB
BUS	NNP
,	Z
karena	SC
perkembangan	NN
bank syariah	NN
